,date,monthOfYear,abortion,abused-drugs,adult,alcohol-and-tobacco,any,auctions,block-list,business-and-economy,command-and-control,computer-and-internet-info,content-delivery-networks,copyright-infringement,cryptocurrency,dating,dynamic-dns,educational-institutions,entertainment-and-arts,extremism,financial-services,gambling,games,government,grayware,hacking,health-and-medicine,home-and-garden,hunting-and-fishing,insufficient-content,internet-communications-and-telephony,internet-portals,job-search,legal,malware,military,motor-vehicles,music,news,not-resolved,nudity,online-storage-and-backup,parked,peer-to-peer,personal-sites-and-blogs,philosophy-and-political-advocacy,phishing,private-ip-addresses,proxy-avoidance-and-anonymizers,questionable,real-estate,recreation-and-hobbies,reference-and-research,religion,search-engines,sex-education,shareware-and-freeware,shopping,social-networking,society,sports,stock-advice-and-tools,streaming-media,swimsuits-and-intimate-apparel,training-and-tools,translation,travel,unknown,weapons,web-advertisements,web-based-email,web-hosting
0,2019-04-01,2019-04,0.0,0.0004913938548382244,0.053256912518164216,0.021750813156566396,0.004241941354728328,0.016083085015477974,0.0,0.06333306821392744,4.335659221533667e-06,0.06458495279166973,0.13778913332767906,0.02866555485722089,0.0,0.0034090614710943776,0.0029465154476132367,0.018319663491921916,0.12073392953063555,3.282101129118931e-05,0.03690248669155706,0.02561491493297966,0.9408851300427276,0.17717132429296614,0.0,4.893067986556703e-05,0.0035744636257582624,0.010537849506496024,0.0008329954052559413,0.0027448881639980886,0.038240544007597015,0.0031857788198600416,0.0008856846122783932,0.0203774904983699,0.000274758116979537,0.005087827379764209,0.003931412161382806,0.1468213490365844,0.07245936076207748,7.726689256749642e-06,1.320217741324228e-05,0.8447928803681836,0.010624499176786142,3.115720507488199e-06,0.017173707090007144,0.007875469064616001,0.005592104809628031,0.0005567850043258903,0.00029402406565701324,0.0007974931715426508,0.016551925398163952,0.022193912700860012,0.11157502716841777,0.003626398982842322,0.017181135411419846,0.002435295658971532,0.010593583929455636,0.010749558702988687,0.8127795155587032,0.009280604891627318,0.00949913950856316,0.0013561591170285876,5.169624902530675,0.00016164807344220349,0.016054438019949553,0.005425721779981743,0.19935991653311355,0.04696120224077982,0.00010085888159441054,0.24719036321225116,0.03637183385730213,0.006416428651612654
1,2019-04-02,2019-04,0.0,4.13314755786547e-05,0.09076974812086055,0.0007409080218457586,1.9085466958783284,0.0072010183272568215,0.0,0.1462482010186527,7.392526003463528e-05,0.13865897801259194,4.6357896841774355,0.000576250009937226,0.0,0.12760163792716664,0.0009994378751123857,0.09367589101714377,1.397531943495031,5.7247043127237203e-05,0.012017618059512791,0.020414553463588076,0.5681877382448892,0.0026112147820342986,0.0,5.225529326983646e-05,0.058246591427734966,0.006668439878692129,0.00042627890162042707,0.04755243538082032,0.06991256391812016,0.0049932810887765465,0.02476196329182547,0.0004351636409511602,0.00024106503019488142,0.009979053671868741,0.003130508668805398,0.44273554914390806,0.06762683657333414,8.782716098354137e-06,0.0005513839296936989,0.3881029325834567,0.002600230815575962,2.0932672800607794e-05,0.16772313347683115,0.0015890651017829247,0.0042251830153215274,0.00033560052967873016,0.0036304992954248254,0.03592436744797981,0.02117840881515939,0.017983824280332707,0.050350658729572985,0.00034241249615028904,0.016358098624340487,2.8459039673987182e-05,0.012927521620455093,0.020620665299391716,0.4664054192437618,0.035767221137018995,0.0895470636154711,0.0017564299935821767,1.5823469538880746,4.909874947616333e-05,0.012369036834684327,0.005613771253252225,0.1079767064259626,0.05069678072773625,0.0002166320719682023,0.19218913454120545,0.40740568755844025,0.002508489550375183
2,2019-04-03,2019-04,0.0,5.5037008429633905e-05,0.5621853308947183,0.0014665908757113977,0.10573219601886381,0.010303247179866864,0.0,0.01914959907177794,1.1009251809341795e-06,0.19634130001641653,0.43285825493155006,0.03830910855949814,0.0,0.14454218040988848,0.0004472856927694509,0.04101006602743623,0.7312627854741016,8.190478205007844e-06,9.504145333592934e-05,0.02320094505936812,1.3526804287629421,0.08322028049619634,0.0,2.0491375771910937e-05,0.0453387995567287,0.00062789761599817,0.002265070628912024,0.013485822095602904,0.00078951116029877,0.0010373574166301915,0.05538304787276811,2.74374606411988e-05,0.00021053024597644744,0.003592394492473281,0.004010262499096805,1.7208294470615864,0.003558037490815965,1.0054492059721624e-06,0.00047541366643227747,0.032257784166171234,0.003935979073575604,4.47910821551754e-05,0.21592695457592107,0.0024015957104887727,0.0058832191188858485,0.00011901044796560154,0.002103626218747383,0.001192481154562366,0.011017467097570795,0.19895549112349395,0.003654071793122825,0.00014160831251055253,0.038594042233709575,0.00043647366622174487,0.0012550732639436048,0.006321062320548566,5.699058754532192,0.0033918620368259883,0.004459849824262253,0.001326188259304587,2.558233048251363,9.083850323498401e-05,0.004682048693956542,0.0032565859802488246,0.5798613424679825,0.06026149209127098,2.0726038646879155e-05,0.01155405349561086,0.0018895798831194649,0.013698563290118648
3,2019-04-04,2019-04,0.0,0.0003153266997509735,0.012095898274290032,0.0045720591636758965,0.25276463868927546,0.03248115509342841,0.0,0.09159228583168492,2.5925089969295824e-06,1.744989965074472,0.24286307594694934,0.08067347471676162,0.0,0.4079600540972288,0.0014182102240671342,0.0775872654898423,0.3888384721685597,2.578426101532759e-06,0.03718543564176866,0.0008997643682585398,0.05358632946637621,0.0015730654886703616,0.0,7.871889414856305e-05,0.0015914660940913724,0.008204767451609057,0.0011916699736808558,0.003199687522441181,0.05995132016477894,0.00614220692551663,0.01698097466238167,0.03881434158075554,0.0007824745557626797,0.0018815008646290822,0.008133137307656546,3.205279354857357,0.35533424413138315,2.268204355847291e-05,2.9834299362467896e-05,0.6050234373015749,0.0002835005492934183,0.00017933336898775696,0.016406260138685878,0.004185858820155507,0.0004620378298225502,0.004271457102894042,0.0014128422691886263,0.007172613455258285,0.0073605502335073346,0.0016207980865177208,0.01030958282603724,0.0011157343552239474,0.541056026506958,0.00013271997140882277,0.0030296080736195497,0.002389549238392233,1.0829282286802329,0.016525081015214525,0.008028225147537408,0.0005472844098781718,0.17689102476340604,0.0043637786859282695,0.00643541701087682,0.013065747695577187,0.143842220589146,0.02209146981422683,0.001931431093874352,0.06881031794592118,0.28431505149377856,0.008591181838580096
4,2019-04-05,2019-04,0.0,0.0005476282969167626,0.00782914452409045,8.337506419503355e-05,0.18207175956890564,0.006344200788816856,0.0,0.06742644781912932,2.2411260176351894e-05,0.12428108436062646,0.4465536458708947,0.0065972226102385305,0.0,0.006578618947946558,0.0021725244317754816,0.008845200858052316,0.5667636359035484,0.00010083196174699617,0.017604184911349338,0.0007605270269423421,0.6185909824543043,0.0024308483923531146,0.0,9.212362831913417e-06,0.06795682300964594,0.03966122924223053,0.0013555569794356152,0.03484232462340542,0.05711922630261065,0.05247241003818888,0.2446923172634904,0.005122959657027979,0.0030780239440932533,0.0023269214337200968,0.002185486367765353,0.303210287316549,0.19898560071231786,1.7830180166195055e-06,9.453895362116945e-05,0.005185820076493868,0.03199899284635233,6.191229848119854e-05,0.14759663712040605,0.009912036549923826,0.0001980863756146922,0.000650395261668206,0.0008376021721415255,0.02104391095011628,0.08682891026794849,0.004515154769864597,0.024547339540884578,0.002613351961286191,0.028901426841976385,0.00044205139377314273,0.013005504803478006,0.005752046451101722,1.29348270170609,0.07168484481935536,0.017416983607693268,0.0006323677074468718,1.3763888917563292,0.0006256980575984006,0.0045769165265957855,0.0019034984973088237,0.19899093331205556,0.0010764766187148988,0.001252922071195282,0.14493915528136406,0.04150659188449241,0.0017402245732476259
5,2019-04-06,2019-04,0.0,9.870381326595921e-05,0.19473772077543322,0.00016621966588955696,0.012463028991559667,0.12553155965930446,0.0,0.12535863187338125,2.2611057620479362e-05,0.01858152422178811,0.972225848858072,0.008036565459100852,0.0,0.006404749657943569,0.006881817664488931,0.048651382076489634,1.0019264084443775,3.4455075214376897e-05,0.02523110951404985,0.0012891310933488887,0.3075726525749684,0.0040052841795881235,0.0,0.0005024438663079544,0.009445448264296179,0.009020638777148775,0.0008918698843622336,0.06511110853609188,0.002204333281032137,0.025578771837841248,0.013946609827111121,0.011385032099384369,0.0008912089401731945,0.0011114847737469893,0.006742732781299549,0.32139413261991967,0.06134571481605698,1.7512135093885125e-05,5.120385158085769e-06,0.14656701637715178,0.004329145168019248,0.002101183056552427,0.039987950992254606,0.03942381141896748,0.028242817532063452,0.0009647988455647523,0.006071569293228689,0.0048360573623711465,0.0011582666444146716,0.08814726067789268,0.027372304008903756,0.0010257835469877656,0.006278646327208638,8.618482120522058e-05,0.006591432411783992,0.016912309564850805,0.052907585657015054,0.0020195544806479136,0.04993528092809872,0.0023869871224678645,0.5989776556212817,0.0010389009734738744,0.0006113499498114531,0.0056212644747957894,1.193924562099197,0.09658144138370894,6.638813590147729e-05,0.01795870981681548,0.10002996386778842,0.0034514967445903825
6,2019-04-07,2019-04,0.0,4.4465817642236254e-05,1.1451386672478179,0.0064074786284128195,0.07772156054056037,0.017931273125834202,0.0,0.2572692958213105,8.23486154956099e-06,0.5932441277134121,3.1042538977765424,0.17685202175896092,0.0,0.024823839312033514,0.00639977952784685,0.05281253395477013,0.4334362510883717,8.595345715996689e-05,0.002109032482526935,0.0011666461284976623,0.7946595836546524,0.0011727012156538044,0.0,0.0006263096681822182,0.021052842726598305,0.005005648848243489,0.000824687193596567,0.15142461222985382,0.007054820343948579,0.000429176898521184,0.04335554414238071,0.000509906580673326,0.0006522798651637902,0.001326335637256282,0.008638111335297096,0.08664699457672184,0.03830301534477058,1.9541602131478624e-05,0.00031122895624072184,0.012091239096684166,0.0005487144499323075,0.00257909977039497,0.012079828846227615,0.007736278499132233,0.002012085640619222,0.011272427933402593,0.02259187546812359,0.002892852537332458,0.039828813153082364,0.02934568693482938,0.0013338177085558084,0.013545035522330471,0.009877376100921677,0.0003134302777086594,0.02709267635914434,0.07689991655263738,0.4523732017297885,0.16879038427034646,0.09519404578036686,0.001493909078537582,0.6942372816043854,0.0007766825827981188,0.014986812916560297,0.00034073445032051653,0.11238067520251378,0.08002776278960572,5.253309912777991e-05,0.01649416258588099,0.01201201335477908,0.0011884933825932764
7,2019-04-08,2019-04,0.0,0.000953698722317786,0.05540133150660965,0.001183176418385763,0.9975526760607294,0.012550271209753133,0.0,0.02168762986317427,8.2598069001386e-06,0.08317816972672036,5.132066025150489,0.04700944869988428,0.0,0.03621098239477896,4.204263688371503e-05,0.0012344409074485352,0.08876973602610051,0.00011817892346661426,0.008351815821432506,0.033638083081728505,0.2994979605306535,0.05772149368978645,0.0,0.00033133214325644663,0.004523721479644478,0.00021604305716151501,0.0004499063286995907,0.029858447376034405,0.07665099814772731,0.0004182536381204019,0.006054455290405189,0.002830466377754657,0.0016851524266230725,0.0023231427882202823,0.001276517096358529,1.9344355607133201,0.11501350681833761,4.491410533018685e-05,0.00012512659254622146,0.13438739115356285,0.01611863239167074,6.545082166908251e-05,0.005483857253001774,0.00546360938333288,6.6110454043290645e-06,0.005438533325930181,0.003586961365536484,0.00029473758960115755,0.020900767477364267,0.012314625950352504,0.0013824376629344973,0.0003514322657887994,0.028562556485643237,0.00011049950048748457,0.02528126281626764,0.025378846999452434,0.26639449076012445,0.0014132706028453564,0.030053489237369085,0.001479702044842136,3.7429583881736126,0.002474625442168758,0.0999778034587294,0.0009618100666000601,0.42816197652400806,0.0053104995768785725,0.003460234078396235,0.047392766701398,0.060509137587158646,0.010664508859546609
8,2019-04-09,2019-04,0.0,3.056132422677333e-05,0.9022764650158037,0.0013231226018756985,0.06141990738035454,0.06117227101312424,0.0,0.015267832493145297,6.345414376565627e-06,1.5201667572709452,0.07735822196890593,0.008675701949417084,0.0,0.21271808288294453,0.00031251240467546494,0.001934346898082674,0.051489001623265016,0.0003226584028019835,0.008392585842742656,0.004340024388677335,0.034420826492212356,0.0029293874878207823,0.0,7.716845659465538e-06,0.0025390508602335096,0.002585405089240183,3.850137736853842e-05,0.00036938819924822936,0.033023159635124706,0.024518261847067516,0.05045008086468241,0.0013473936136941705,8.034491528804791e-05,0.004022042068231466,0.002762428543944913,0.08654692564422176,0.16054642343912956,7.816899337331419e-05,0.0005061276287399071,0.16512659317487055,0.0001469275731111039,0.00017539614778332857,0.04851077581407882,0.004113237773511335,0.0011967324141014667,0.011809269592842465,0.0032568136587667967,0.002832658675563295,0.038692347805482835,0.08146160578514616,0.003189911873184828,0.000499683235598467,0.017068316353338834,0.0003456928318210935,0.0006697913612408985,0.03803257602399439,1.4209229517846103,0.02001315422459167,0.10809134254582846,0.00014448641032514635,3.9209069175053886,0.0006970520176909577,0.0026989557689329883,0.005079017367996622,0.06376100052800429,0.023138493746714006,0.0013719931896663442,0.019173537579953628,0.04405878112607774,0.07721165394221888
9,2019-04-10,2019-04,0.0,0.0001611261051583995,0.06040311049150336,0.009225297516401545,1.0309430069176873,0.006381788785800825,0.0,0.03463380289460454,2.893427443853398e-06,0.4330937808468089,0.8232859375657414,0.013983256670824796,0.0,0.01669075292633922,0.014101909680516143,0.01176578698361682,0.06985609761063034,7.503375139470958e-05,0.0006916892968583492,0.0002188520792741493,0.036160729080840344,0.005800683428245434,0.0,1.837031625465281e-05,0.00257496761853371,0.002348173520756461,4.215931693852714e-05,0.005592695999420645,0.005704552537243359,0.012358129109068822,0.03180451530810935,0.003280687727348693,0.0004972565410741358,0.00371675462031145,0.012370628806388737,0.04454718367326155,0.02802752104884926,7.716659273050752e-05,6.200074741783737e-06,0.09686366870911593,0.002195111077109265,0.0004992451140765675,0.01949134078689272,0.061182954500274334,0.00034756679951946967,0.009918678939213265,0.0014030913251189146,0.023035268029112887,0.04177350567985664,0.00022743987530134108,0.0015899296478781248,0.0021467055333614007,0.05872594151115282,0.0001721210875099929,0.012540925719305549,0.11258930767377755,0.7026201101229719,0.005826986820039707,0.010198441768177042,0.005988843534753803,0.27475764476452497,0.001426495177335904,0.002668261552199147,0.009082071311260985,0.09612033741070981,0.05248788155583781,0.0010932396842112599,0.1379665370782918,0.14122016005494104,0.15380954829763707
